Country,Fulfill Via,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Product Group,Sub Classification,Vendor,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Weight_new,Freight_cost_new,Shipping_cost
Vietnam,Direct Drop,EXW,Air,2008-06-01,2008-05-22,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,7.609862200913554,10.22341510613546,2.751109690562657,0.9001613499442714,Mylan (formerly Matrix) Nashik,Yes,4.820281565605037,7.960826120679869,3.8299448943925394,Normal Measurement,Normal Measurement,22.01418612120787
Côte d'Ivoire,Direct Drop,EXW,Air,2008-05-09,2008-05-09,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",Determine,300/300mg,Test kit,4.624972813284271,5.529429087511423,9.798099258714714,4.303929948937459,1.000631880307906,Inverness Japan,Yes,4.07753744390572,7.494808341530505,3.427514689979529,Normal Measurement,Normal Measurement,20.720422290224747
South Africa,Direct Drop,DDP,Air,2008-04-25,2008-04-07,ARV,Adult,S. BUYS WHOLESALER,Nevirapine,Viramune,200mg,Tablet,4.127134385045092,4.624972813284271,7.616775808698373,3.104586678466073,0.85015092936961,"BI, Ingelheim, Germany",No,8.139277481362894,9.315171881471608,1.6582280766035324,Weight Captured Separately,Freight Included in Commodity Cost,18.590175766773513
Vietnam,Direct Drop,EXW,Air,2008-09-19,2008-09-19,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,8.014996894348302,10.23903078633925,2.4203681286504293,0.7654678421395714,"Aurobindo Unit III, India",Yes,6.558197802812269,9.245597471148743,3.8450281366038674,Normal Measurement,Normal Measurement,23.32965639409186
Vietnam,Direct Drop,FCA,Air,2008-11-16,2008-11-16,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,6.948897222313312,11.35615468902028,4.4331949212482815,0.9858167945227654,ABBVIE Ludwigshafen Germany,Yes,5.53338948872752,7.8327638993960145,4.932889945471403,Normal Measurement,Normal Measurement,24.121808533887695
Vietnam,Direct Drop,EXW,Air,2008-09-20,2008-09-20,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine,Generic,150mg,Tablet,4.127134385045092,9.167224080902555,10.12260701806674,1.5260563034950492,0.712949807856125,Mylan (formerly Matrix) Nashik,Yes,6.792344427470809,8.972945754892113,3.7338528197566676,Normal Measurement,Normal Measurement,22.82940559271552
South Africa,Direct Drop,DDP,Truck,2008-08-20,2008-05-14,ARV,Adult,S. BUYS WHOLESALER,Abacavir,Ziagen,300mg,Tablet - blister,4.127134385045092,2.302585092994046,5.991264527105315,3.946231176757883,1.0402767116551463,GSK Ware (UK),No,8.139277481362894,9.315171881471608,0.9707789171582248,Weight Captured Separately,Freight Included in Commodity Cost,16.27721532573515
South Africa,Direct Drop,DDP,Truck,2008-08-20,2008-05-08,ARV,Adult,S. BUYS WHOLESALER,Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,3.4657359027997265,3.4657359027997265,6.607055509449053,3.281287084989598,1.0367368849500223,Gilead(Nycomed) Oranienburg DE,No,8.139277481362894,9.315171881471608,1.1568811967920853,Weight Captured Separately,Freight Included in Commodity Cost,17.079108587712746
South Africa,Direct Drop,DDP,Truck,2008-08-20,2008-05-08,ARV,Pediatric,S. BUYS WHOLESALER,Didanosine,Videx,2g,Powder for oral solution,5.308267697401205,2.0794415416798357,4.388008706351429,2.71336936257981,0.7275486072772777,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,0.7561219797213337,Weight Captured Separately,Freight Included in Commodity Cost,14.459302567544372
Haiti,Direct Drop,CIP,Air,2009-01-14,2009-01-14,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,600/300/300mg,Test kit,4.624972813284271,3.4011973816621555,9.190341725469493,5.863631175598097,1.7047480922384253,"Pacific Biotech, Thailand",Yes,8.139277481362894,9.315171881471608,3.0544727685765913,Weight Captured Separately,Freight Included in Commodity Cost,21.559986375517692
Rwanda,Direct Drop,EXW,Air,2008-07-22,2008-07-22,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",Determine,300/200mg,Test kit,4.624972813284271,8.37309184744198,12.621131585309659,4.276666119016055,0.9932517730102834,Inverness Japan,Yes,6.895682697747868,10.187786784629996,6.187483531025534,Normal Measurement,Normal Measurement,28.99640190096519
Zimbabwe,Direct Drop,EXW,Air,2009-01-22,2009-01-22,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",Determine,20mg,Test kit,4.624972813284271,7.242797922793756,11.51791340449114,4.303929948937459,1.000631880307906,Inverness Japan,Yes,6.030685260261263,8.662702066753308,5.293204317161214,Normal Measurement,Normal Measurement,25.473819788405663
Vietnam,Direct Drop,EXW,Air,2008-09-03,2008-09-03,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,Generic,150mg,Tablet,4.127134385045092,9.677966176435953,10.553361820862607,1.4816045409242156,0.712949807856125,"Aurobindo Unit III, India",Yes,6.6293632534374485,8.796493232589931,4.147727338787214,Normal Measurement,Normal Measurement,23.49758239223975
Vietnam,Direct Drop,EXW,Air,2008-09-19,2008-09-19,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,8.525558107747866,11.039658918194215,2.664446563620078,0.8796267475025636,Mylan (formerly Matrix) Nashik,Yes,5.713732805509369,8.494018725857277,4.62173227428707,Normal Measurement,Normal Measurement,24.155409918338563
South Africa,Direct Drop,DDP,Truck,2008-07-10,2008-07-08,ARV,Adult,S. BUYS WHOLESALER,Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,3.4657359027997265,3.4657359027997265,7.067746015291078,3.714790835898437,1.1939224684724346,"Aspen-OSD, Port Elizabeth, SA",No,8.139277481362894,9.315171881471608,1.3532545070416904,Weight Captured Separately,Freight Included in Commodity Cost,17.736172403804375
Nigeria,Direct Drop,EXW,Air,2008-10-09,2008-10-09,ANTM,Malaria,IDA FOUNDATION,Sulfadoxine/Pyrimethamine,Generic,500/25mg,Tablet - FDC,6.90975328164481,2.1972245773362196,5.22816310662483,3.3446270301737613,0.7080357930536959,"Micro Labs Ltd. (Brown & Burk), India",Yes,6.194405391104672,8.390926773411405,0.8329091229351039,Normal Measurement,Normal Measurement,14.45199900297134
Nigeria,Direct Drop,EXW,Air,2008-11-07,2008-11-07,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,300mg,Test kit,3.091042453358316,9.046290859969677,12.341900773637386,3.367295829986474,1.208960345836975,Chembio Diagnostics Sys. Inc.,Yes,7.8009820712577405,10.00925738441264,6.111533856137404,Normal Measurement,Normal Measurement,28.462692014187432
Vietnam,Direct Drop,EXW,Air,2008-11-21,2008-11-21,ARV,Adult,Aurobindo Pharma Limited,Abacavir,Generic,300mg,Tablet,4.127134385045092,6.782192056006791,9.937019035744921,3.2386784521643803,0.8712933659434193,"Aurobindo Unit III, India",Yes,5.808142489980444,7.927987920768629,3.750209709265542,Normal Measurement,Normal Measurement,21.615216665779094
Vietnam,Direct Drop,CIP,Air,2008-11-21,2008-11-21,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,Videx,25mg,Chewable/dispersible tablet,4.127134385045092,5.641907070938114,7.581719640125308,2.1972245773362196,0.7514160886839212,"BMS Meymac, France",Yes,4.127134385045092,7.325181895489545,1.7647307968401356,Normal Measurement,Normal Measurement,16.67163233245499
South Africa,Direct Drop,DDP,Truck,2008-08-25,2008-08-14,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Zerit,30mg,Capsule,4.127134385045092,5.863631175598097,7.460490305825338,1.9401794743463283,0.7323678937132266,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.5644405465033644,Weight Captured Separately,Freight Included in Commodity Cost,18.340102733800308
South Africa,Direct Drop,DDP,Truck,2008-08-25,2008-08-14,ARV,Adult,S. BUYS WHOLESALER,Didanosine EC,Videx EC,250mg,Delayed-release capsules - blister,3.4657359027997265,4.624972813284271,7.512071245835466,3.0096351787229825,0.959350221334602,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.5933085305042167,Weight Captured Separately,Freight Included in Commodity Cost,18.42055165781129
Côte d'Ivoire,Direct Drop,EXW,Air,2008-10-13,2008-10-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",Determine,150/300mg,Test kit,4.624972813284271,7.069874128458572,11.316691578962876,4.276666119016055,0.9932517730102834,Inverness Japan,Yes,5.6240175061873385,8.298290634359283,4.894026568667641,Normal Measurement,Normal Measurement,24.5090087819898
Haiti,Direct Drop,EXW,Air,2008-12-16,2008-10-16,ANTM,Malaria,IDA FOUNDATION,Chloroquine base (as phosphate),Generic,150mg,Tablet,6.90975328164481,3.4657359027997265,5.293807211070151,2.1482677326096886,0.6981347220709843,Meditab (for Cipla) Daman IN,Yes,8.078067881815437,9.95312354936443,0.8712933659434193,Normal Measurement,Normal Measurement,16.118224126378
Côte d'Ivoire,Direct Drop,EXW,Air,2008-12-05,2008-12-05,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",Determine,150/300/200mg,Test kit,4.624972813284271,7.069874128458572,11.316691578962876,4.276666119016055,0.9932517730102834,Inverness Japan,Yes,5.598421958998375,8.56513156434306,5.094179556473186,Normal Measurement,Normal Measurement,24.976002699779123
Vietnam,Direct Drop,EXW,Air,2009-02-27,2009-02-27,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,Generic,150mg,Tablet,4.127134385045092,8.849083518532339,9.724384809797508,1.4816045409242156,0.712949807856125,"Aurobindo Unit III, India",Yes,6.975413927455952,8.267759564747168,3.5487549460197703,Normal Measurement,Normal Measurement,21.540899320564446
Vietnam,Direct Drop,EXW,Air,2009-02-23,2009-02-23,ARV,Adult,Aurobindo Pharma Limited,Nevirapine,Generic,200mg,Tablet,4.127134385045092,8.343315881404946,9.40771473139643,1.589235205116581,0.7178397931503168,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,3.2530839961979376,See ASN/DN Tag,See ASN/DN Tag,21.975970609065975
Mozambique,Direct Drop,EXW,Air,2008-12-29,2008-12-29,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,10mg/ml,Test kit,3.091042453358316,8.500657222776137,11.965999086993119,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,7.410347097821024,10.056302197408879,5.73763624741271,Normal Measurement,Normal Measurement,27.759937531814707
Ethiopia,Direct Drop,EXW,Air,2009-02-18,2009-02-18,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,150/30mg,Test kit,3.091042453358316,7.824845691026856,11.289806913343524,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,6.740519359606223,9.000059984303599,5.067645548813036,Normal Measurement,Normal Measurement,25.35751244646016
Ethiopia,Direct Drop,EXW,Air,2009-01-30,2008-11-24,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,600mg,Test kit,3.091042453358316,9.101194924715385,12.396816964397706,3.367295829986474,1.208960345836975,Chembio Diagnostics Sys. Inc.,Yes,8.081165777725433,9.656384245026686,6.166194863206115,Normal Measurement,Normal Measurement,28.21939607263051
South Africa,Direct Drop,DDP,Truck,2009-05-17,2008-10-09,ARV,Adult,S. BUYS WHOLESALER,Nevirapine,Generic,200mg,Tablet,4.127134385045092,4.804021044733257,7.765399431423485,3.0740812399649675,0.8458682675776092,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,1.890095369948917,Weight Captured Separately,Freight Included in Commodity Cost,18.97066668284401
Guyana,Direct Drop,CIP,Air,2009-03-06,2009-03-06,MRDT,Malaria,ZEPHYR BIOMEDICALS,Malaria Paramax-3 Kit,Paramax,300/200mg,Test kit,3.295836866004329,4.700480365792417,8.306965865368573,3.676300671907076,1.252762968495368,Not Applicable,Yes,8.139277481362894,9.315171881471608,2.296567020668483,Weight Captured Separately,Freight Included in Commodity Cost,19.918704767508665
Namibia,Direct Drop,EXW,Air,2009-03-13,2009-03-13,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,200mg,Test kit,3.091042453358316,6.553933404025811,10.016905519571685,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,5.472270673671475,8.834047098043193,3.8264651170664994,Normal Measurement,Normal Measurement,22.677417734681377
Vietnam,Direct Drop,EXW,Air,2009-04-07,2009-04-07,ARV,Adult,Aurobindo Pharma Limited,Stavudine,Generic,30mg,Capsule,4.127134385045092,9.167224080902555,9.53872283155434,1.2383742310432684,0.7030975114131134,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,3.3745111163996495,See ASN/DN Tag,See ASN/DN Tag,22.228405829425597
Tanzania,Direct Drop,EXW,Air,2009-03-31,2009-03-31,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,4.624972813284271,7.033506484287697,11.308431916151063,4.30406509320417,1.000631880307906,Inverness Japan,Yes,5.82600010738045,8.372382425152313,5.08605193338101,Normal Measurement,Normal Measurement,24.766866274684386
Rwanda,Direct Drop,EXW,Air,2009-04-28,2009-03-11,HRDT,HIV test,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,150/300/200mg,Test kit,3.4657359027997265,8.272315147956022,11.385342062215551,3.1986731175506815,1.0116009116784799,Premier Med. Corp Ltd. India,Yes,7.186901020411631,9.617453454761172,5.1620393482554086,Normal Measurement,Normal Measurement,26.164834865232134
Vietnam,Direct Drop,CIP,Air,2009-03-26,2009-03-26,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,Videx,100mg,Chewable/dispersible tablet,4.127134385045092,5.568344503761097,8.106816038947052,2.691243082785829,0.7929925155296614,"BMS Meymac, France",Yes,4.060443010546419,7.718156466398515,2.1400661634962708,Normal Measurement,Normal Measurement,17.96503866884184
South Africa,Direct Drop,DDP,Air,2009-03-17,2008-11-28,ARV,Adult,S. BUYS WHOLESALER,Lamivudine,Generic,150mg,Tablet,4.127134385045092,8.517593111437565,10.220194304028526,2.0135687975291283,0.7371640659767196,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,4.021773869387265,Weight Captured Separately,Freight Included in Commodity Cost,23.557140054887398
South Africa,Direct Drop,DDP,Air,2009-03-31,2008-12-02,ARV,Pediatric,S. BUYS WHOLESALER,Stavudine,Zerit,1mg/ml,Powder for oral solution,5.308267697401205,7.186901020411631,7.317743475817886,1.144222799920162,0.6981347220709843,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.599387576580599,Weight Captured Separately,Freight Included in Commodity Cost,18.232302933870095
South Africa,Direct Drop,DDP,Air,2009-03-31,2008-12-02,ARV,Pediatric,S. BUYS WHOLESALER,Stavudine,Generic,1mg/ml,Oral solution,5.308267697401205,6.218600119691729,6.90975328164481,1.3862943611198906,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.3762440252663892,Weight Captured Separately,Freight Included in Commodity Cost,17.601169188382805
South Africa,Direct Drop,DDP,Air,2009-04-14,2008-12-04,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Zerit,30mg,Capsule,4.127134385045092,9.23620303150191,10.576309569301474,1.7613002617433464,0.7227059828014898,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,4.367166771766858,Weight Captured Separately,Freight Included in Commodity Cost,24.25864822253994
South Africa,Direct Drop,DDP,Air,2009-06-16,2009-01-28,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Generic,30mg,Capsule,4.127134385045092,9.91418018207487,10.834403413919578,1.506297153514587,0.712949807856125,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,4.6194674906889155,Weight Captured Separately,Freight Included in Commodity Cost,24.769042786080103
South Africa,Direct Drop,DDP,Air,2009-04-07,2008-12-03,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Zerit,30mg,Capsule,4.127134385045092,7.040536390215956,8.363668981982084,1.7509374747078,0.7227059828014898,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,2.341805806147327,Weight Captured Separately,Freight Included in Commodity Cost,20.02064666960102
South Africa,Direct Drop,DDP,Air,2009-04-21,2008-12-05,ARV,Pediatric,S. BUYS WHOLESALER,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,3.2188758248682006,4.451086170605376,1.7298840655099676,0.7030975114131134,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,0.7701082216960737,See ASN/DN Tag,See ASN/DN Tag,14.536366273773059
South Africa,Direct Drop,DDP,Air,2009-03-31,2008-11-21,ARV,Pediatric,S. BUYS WHOLESALER,Stavudine,Zerit,1mg/ml,Powder for oral solution,5.308267697401205,5.996452088619021,6.091309882077698,1.1314021114911006,0.6981347220709843,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.0508216248317612,Weight Captured Separately,Freight Included in Commodity Cost,16.457303388381067
South Africa,Direct Drop,DDP,Air,2009-04-01,2008-11-26,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Epivir,10mg/ml,Oral solution,5.488937726156687,5.062595033026967,6.7423144377962165,2.004179057179289,0.7030975114131134,GSK Mississauga (Canada),No,8.139277481362894,9.315171881471608,1.297463147413275,See ASN/DN Tag,See ASN/DN Tag,17.3549494666811
South Africa,Direct Drop,DDP,Air,2009-03-18,2009-03-18,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Epivir,10mg/ml,Oral solution,5.488937726156687,3.828641396489095,5.478970866241294,2.0014800002101243,0.7030975114131134,GSK Mississauga (Canada),Yes,8.139277481362894,9.315171881471608,0.9042181506398858,Weight Captured Separately,Freight Included in Commodity Cost,15.698360898352789
South Africa,Direct Drop,DDP,Air,2009-03-30,2009-01-21,ARV,Adult,S. BUYS WHOLESALER,Efavirenz,Stocrin/Sustiva,600mg,Tablet,3.4657359027997265,7.379008127628304,10.189643460991862,2.925309809257445,0.9360933591703348,"MSD Midrand, J'burg, SA",No,8.139277481362894,9.315171881471608,3.992311836656949,Weight Captured Separately,Freight Included in Commodity Cost,23.49712717912042
South Africa,Direct Drop,DDP,Air,2009-03-30,2009-01-21,ARV,Adult,S. BUYS WHOLESALER,Zidovudine,Retrovir,300mg,Tablet,4.127134385045092,6.687108607866515,9.196038587265322,2.6616571615324998,0.7929925155296614,GSK Aranda,No,8.139277481362894,9.315171881471608,3.0596455992976437,Weight Captured Separately,Freight Included in Commodity Cost,21.570856068034573
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-10-30,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Generic,10mg/ml,Oral solution,5.488937726156687,8.10349427838097,9.834651811560674,2.0347056478384444,0.7030975114131134,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,3.7436043538031827,Weight Captured Separately,Freight Included in Commodity Cost,22.893428046835464
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-08,ARV,Pediatric,S. BUYS WHOLESALER,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,7.091742115095153,8.88875674784872,2.0844290831908747,0.7080357930536959,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,2.785628335747585,Weight Captured Separately,Freight Included in Commodity Cost,20.989556965067916
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-21,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Generic,30mg,Capsule,4.127134385045092,7.9291264873067995,9.02725852623582,1.6094379124341003,0.7178397931503168,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,2.9079933592459843,Weight Captured Separately,Freight Included in Commodity Cost,21.25042376695341
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-15,ARV,Pediatric,S. BUYS WHOLESALER,Nevirapine,Generic,10mg/ml,Oral suspension,5.488937726156687,5.0238805208462765,7.25063551189868,2.431857428698185,0.712949807856125,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.5602476682433286,Weight Captured Separately,Freight Included in Commodity Cost,18.126055061613616
